id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
1162,0.001,0.0,0.01,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.001,0.0,0.004,0.0,0.0,0.0,0.001,0.013,0.0,0.0,0.0,0.0,0.002,0.007,0.0,0.0,0.0,0.032,0.0,0.025,0.404,0.033,0.05,0.16,0.0,0.0,0.002,0.001,0.0,0.0,0.006,0.0,0.0,0.006,0.0,0.001,0.0,0.0,0.0,0.0,0.058,0.006,0.008,0.004,0.002,0.0,0.002,0.0,0.0,0.0,0.007,0.001,0.002,0.001,0.002,0.004,0.0,0.0,0.0,0.047,0.0,0.0,0.001,0.0,0.004,0.007,0.0,0.012,0.006,0.0,0.034,0.0,0.005,0.008,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0
1164,0.015,0.085,0.0,0.001,0.006,0.001,0.001,0.037,0.455,0.004,0.014,0.043,0.041,0.022,0.033,0.004,0.028,0.017,0.0,0.002,0.013,0.0,0.002,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.007,0.002,0.0,0.006,0.0,0.0,0.0,0.0,0.001,0.01,0.0,0.0,0.002,0.0,0.0,0.0,0.019,0.019,0.001,0.0,0.0,0.003,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.001,0.002,0.001,0.0,0.0,0.0,0.001,0.001,0.0,0.004,0.0,0.0,0.0,0.0,0.001,0.0,0.007,0.0,0.0,0.001,0.006,0.0,0.0,0.0,0.0,0.001,0.0,0.005,0.014,0.003,0.007,0.015,0.0,0.0,0.011
1177,0.011,0.05,0.0,0.0,0.003,0.001,0.001,0.003,0.072,0.005,0.014,0.019,0.012,0.005,0.214,0.0,0.11,0.001,0.001,0.001,0.005,0.0,0.0,0.0,0.0,0.001,0.043,0.005,0.0,0.0,0.0,0.006,0.01,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.001,0.061,0.003,0.001,0.011,0.0,0.0,0.0,0.007,0.023,0.002,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.001,0.001,0.01,0.002,0.0,0.0,0.008,0.0,0.004,0.0,0.0,0.002,0.001,0.003,0.0,0.001,0.0,0.009,0.0,0.0,0.004,0.0,0.0,0.003,0.005,0.0,0.001,0.0,0.0,0.009,0.0,0.005,0.001,0.002,0.002,0.206,0.001,0.008,0.002
1178,0.001,0.001,0.006,0.008,0.0,0.0,0.008,0.001,0.0,0.0,0.0,0.001,0.005,0.0,0.0,0.0,0.0,0.009,0.0,0.031,0.001,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.0,0.001,0.001,0.0,0.0,0.0,0.016,0.0,0.004,0.003,0.002,0.004,0.002,0.004,0.001,0.006,0.001,0.02,0.0,0.044,0.0,0.0,0.009,0.0,0.003,0.0,0.001,0.002,0.0,0.001,0.058,0.011,0.002,0.004,0.0,0.003,0.0,0.007,0.0,0.002,0.001,0.029,0.0,0.0,0.0,0.012,0.0,0.002,0.071,0.0,0.0,0.0,0.001,0.007,0.01,0.0,0.001,0.464,0.005,0.035,0.0,0.004,0.012,0.001,0.0,0.0,0.001,0.001,0.051,0.0,0.004
1181,0.0,0.0,0.0,0.005,0.0,0.001,0.0,0.004,0.0,0.0,0.0,0.005,0.006,0.002,0.001,0.014,0.0,0.006,0.017,0.0,0.001,0.002,0.019,0.035,0.015,0.011,0.001,0.0,0.012,0.023,0.001,0.0,0.001,0.007,0.003,0.0,0.002,0.004,0.001,0.002,0.002,0.0,0.0,0.001,0.001,0.003,0.0,0.0,0.001,0.004,0.001,0.0,0.011,0.0,0.002,0.001,0.0,0.003,0.0,0.001,0.046,0.006,0.553,0.0,0.001,0.003,0.006,0.003,0.021,0.005,0.007,0.002,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.023,0.002,0.008,0.0,0.0,0.002,0.0,0.009,0.001,0.0,0.002,0.004,0.004,0.003,0.0,0.0,0.026,0.009,0.005,0.012
1183,0.0,0.002,0.0,0.001,0.004,0.006,0.0,0.001,0.001,0.007,0.579,0.003,0.002,0.001,0.008,0.001,0.002,0.0,0.003,0.001,0.007,0.002,0.001,0.0,0.0,0.0,0.006,0.006,0.002,0.0,0.0,0.024,0.008,0.009,0.0,0.017,0.0,0.0,0.0,0.001,0.0,0.003,0.004,0.001,0.029,0.0,0.004,0.0,0.001,0.013,0.0,0.003,0.002,0.028,0.026,0.046,0.002,0.0,0.0,0.0,0.0,0.002,0.003,0.0,0.011,0.006,0.017,0.0,0.013,0.003,0.006,0.001,0.001,0.006,0.0,0.002,0.0,0.001,0.0,0.003,0.006,0.001,0.0,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.001,0.007,0.025,0.005,0.0,0.0,0.0,0.004,0.003
1185,0.014,0.001,0.0,0.014,0.001,0.007,0.0,0.002,0.005,0.003,0.017,0.002,0.011,0.002,0.005,0.005,0.001,0.003,0.008,0.001,0.024,0.001,0.007,0.008,0.001,0.014,0.003,0.0,0.007,0.002,0.0,0.0,0.022,0.024,0.001,0.002,0.001,0.0,0.001,0.0,0.0,0.001,0.0,0.002,0.003,0.001,0.001,0.0,0.002,0.006,0.005,0.001,0.005,0.013,0.097,0.05,0.0,0.0,0.0,0.001,0.005,0.008,0.027,0.001,0.004,0.398,0.0,0.0,0.019,0.005,0.013,0.003,0.002,0.015,0.0,0.004,0.0,0.0,0.0,0.009,0.018,0.002,0.0,0.002,0.003,0.0,0.006,0.0,0.0,0.0,0.002,0.007,0.009,0.001,0.002,0.0,0.003,0.001,0.023
1188,0.006,0.021,0.001,0.005,0.0,0.004,0.0,0.002,0.007,0.002,0.009,0.0,0.036,0.001,0.006,0.0,0.007,0.002,0.0,0.01,0.006,0.001,0.0,0.0,0.0,0.0,0.051,0.013,0.0,0.0,0.0,0.012,0.004,0.003,0.0,0.002,0.001,0.0,0.001,0.001,0.001,0.537,0.015,0.0,0.002,0.004,0.001,0.005,0.015,0.002,0.02,0.001,0.0,0.0,0.02,0.003,0.001,0.0,0.001,0.003,0.0,0.001,0.0,0.005,0.0,0.005,0.0,0.0,0.012,0.001,0.001,0.001,0.003,0.0,0.002,0.007,0.005,0.004,0.0,0.001,0.003,0.0,0.001,0.007,0.017,0.021,0.0,0.0,0.0,0.002,0.001,0.001,0.0,0.0,0.025,0.012,0.007,0.002,0.008
1189,0.002,0.001,0.624,0.012,0.0,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.006,0.0,0.001,0.0,0.002,0.0,0.001,0.001,0.002,0.001,0.0,0.001,0.002,0.004,0.0,0.006,0.009,0.033,0.0,0.002,0.006,0.013,0.013,0.006,0.001,0.016,0.002,0.003,0.02,0.0,0.001,0.0,0.0,0.005,0.0,0.005,0.001,0.002,0.001,0.0,0.008,0.013,0.004,0.005,0.009,0.001,0.004,0.0,0.002,0.003,0.005,0.004,0.006,0.0,0.002,0.0,0.008,0.0,0.0,0.009,0.0,0.0,0.004,0.0,0.023,0.003,0.0,0.002,0.001,0.004,0.009,0.0,0.0,0.017,0.0,0.002,0.0,0.001,0.0,0.04,0.0,0.0
1190,0.014,0.006,0.001,0.035,0.0,0.0,0.001,0.051,0.008,0.001,0.002,0.019,0.043,0.005,0.002,0.0,0.0,0.231,0.003,0.007,0.012,0.0,0.001,0.0,0.001,0.0,0.001,0.0,0.001,0.003,0.003,0.0,0.001,0.003,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.008,0.001,0.004,0.0,0.012,0.0,0.012,0.085,0.011,0.013,0.001,0.032,0.006,0.008,0.001,0.0,0.0,0.006,0.001,0.008,0.003,0.004,0.003,0.0,0.002,0.001,0.0,0.018,0.011,0.0,0.001,0.0,0.029,0.001,0.004,0.0,0.0,0.0,0.025,0.002,0.05,0.0,0.002,0.001,0.005,0.066,0.0,0.0,0.008,0.001,0.024,0.018,0.002,0.025,0.007,0.002,0.0,0.019
1191,0.003,0.0,0.0,0.004,0.0,0.0,0.0,0.007,0.001,0.0,0.003,0.002,0.007,0.004,0.0,0.03,0.0,0.002,0.012,0.0,0.0,0.0,0.0,0.004,0.002,0.0,0.0,0.0,0.018,0.005,0.0,0.0,0.001,0.001,0.001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.015,0.002,0.0,0.0,0.001,0.004,0.012,0.013,0.0,0.096,0.006,0.016,0.008,0.0,0.0,0.0,0.0,0.031,0.008,0.008,0.0,0.002,0.008,0.001,0.001,0.108,0.047,0.012,0.004,0.0,0.03,0.0,0.005,0.001,0.0,0.0,0.026,0.001,0.022,0.0,0.0,0.0,0.0,0.304,0.0,0.0,0.003,0.015,0.002,0.044,0.0,0.0,0.0,0.001,0.0,0.035
1192,0.003,0.017,0.0,0.001,0.0,0.003,0.0,0.0,0.004,0.004,0.013,0.001,0.027,0.001,0.015,0.0,0.031,0.0,0.005,0.001,0.005,0.008,0.0,0.0,0.0,0.0,0.113,0.008,0.0,0.0,0.0,0.022,0.008,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.526,0.001,0.0,0.002,0.001,0.002,0.001,0.013,0.002,0.003,0.003,0.0,0.003,0.006,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.004,0.002,0.0,0.003,0.0,0.0,0.0,0.001,0.0,0.002,0.011,0.0,0.006,0.005,0.0,0.002,0.0,0.0,0.01,0.013,0.001,0.0,0.0,0.0,0.0,0.0,0.021,0.001,0.0,0.002,0.004,0.001,0.046,0.003
1193,0.0,0.0,0.0,0.003,0.0,0.001,0.0,0.007,0.001,0.0,0.001,0.007,0.003,0.011,0.0,0.002,0.0,0.02,0.009,0.0,0.002,0.0,0.001,0.002,0.006,0.004,0.001,0.0,0.009,0.001,0.0,0.0,0.001,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.001,0.0,0.0,0.004,0.0,0.0,0.617,0.021,0.005,0.005,0.0,0.0,0.001,0.002,0.025,0.001,0.036,0.0,0.001,0.009,0.004,0.0,0.009,0.016,0.014,0.001,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.024,0.0,0.002,0.001,0.0,0.02,0.0,0.0,0.0,0.001,0.007,0.021,0.001,0.0,0.0,0.002,0.0,0.013
1195,0.009,0.001,0.001,0.422,0.0,0.0,0.001,0.009,0.002,0.0,0.002,0.007,0.022,0.0,0.0,0.001,0.0,0.012,0.016,0.003,0.004,0.0,0.0,0.002,0.005,0.002,0.001,0.003,0.002,0.002,0.0,0.001,0.004,0.0,0.004,0.001,0.002,0.0,0.0,0.0,0.001,0.004,0.001,0.028,0.001,0.007,0.0,0.001,0.014,0.007,0.01,0.0,0.011,0.0,0.003,0.009,0.0,0.0,0.002,0.002,0.031,0.009,0.004,0.002,0.003,0.002,0.0,0.0,0.012,0.032,0.001,0.006,0.0,0.032,0.0,0.001,0.001,0.0,0.0,0.032,0.001,0.034,0.0,0.001,0.003,0.008,0.055,0.0,0.0,0.001,0.002,0.012,0.01,0.001,0.034,0.004,0.012,0.0,0.012
1199,0.016,0.002,0.001,0.002,0.008,0.0,0.0,0.081,0.013,0.003,0.013,0.02,0.003,0.012,0.011,0.025,0.002,0.006,0.046,0.0,0.019,0.0,0.0,0.0,0.0,0.002,0.008,0.0,0.004,0.0,0.0,0.0,0.005,0.007,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.002,0.006,0.0,0.0,0.0,0.006,0.506,0.004,0.0,0.002,0.005,0.007,0.005,0.0,0.0,0.001,0.0,0.007,0.0,0.009,0.002,0.0,0.004,0.0,0.0,0.011,0.002,0.0,0.002,0.0,0.005,0.001,0.001,0.0,0.001,0.0,0.001,0.002,0.001,0.0,0.0,0.003,0.0,0.003,0.0,0.001,0.02,0.0,0.027,0.011,0.011,0.001,0.009,0.001,0.0,0.004
1203,0.0,0.001,0.0,0.0,0.0,0.0,0.005,0.0,0.002,0.0,0.0,0.0,0.0,0.002,0.001,0.007,0.0,0.005,0.001,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.002,0.002,0.004,0.0,0.004,0.0,0.001,0.0,0.605,0.01,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.038,0.011,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.037,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.001,0.052,0.0,0.002,0.016,0.0,0.055,0.0,0.024,0.001,0.001,0.0,0.0,0.005,0.007,0.001,0.0,0.001
1204,0.003,0.0,0.006,0.002,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.002,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.012,0.011,0.001,0.006,0.026,0.002,0.002,0.019,0.0,0.01,0.0,0.006,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.083,0.006,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.001,0.001,0.009,0.0,0.002,0.0,0.007,0.0,0.0,0.595,0.0,0.0,0.0,0.001,0.004,0.04,0.0,0.0,0.038,0.001,0.036,0.0,0.002,0.001,0.001,0.001,0.0,0.0,0.002,0.023,0.0,0.0
1207,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.012,0.001,0.0,0.001,0.009,0.005,0.02,0.0,0.001,0.0,0.015,0.014,0.0,0.001,0.0,0.001,0.0,0.002,0.0,0.0,0.0,0.002,0.002,0.002,0.0,0.001,0.003,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.002,0.0,0.002,0.0,0.0,0.001,0.0,0.001,0.004,0.004,0.0,0.662,0.012,0.003,0.006,0.0,0.0,0.001,0.0,0.025,0.001,0.03,0.001,0.005,0.002,0.002,0.0,0.008,0.004,0.006,0.002,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.02,0.001,0.012,0.0,0.0,0.0,0.0,0.018,0.0,0.001,0.0,0.0,0.021,0.025,0.004,0.0,0.001,0.001,0.0,0.012
1209,0.002,0.027,0.0,0.001,0.012,0.002,0.0,0.003,0.017,0.006,0.031,0.001,0.003,0.002,0.041,0.0,0.576,0.001,0.0,0.0,0.004,0.001,0.0,0.0,0.0,0.0,0.119,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.003,0.001,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.005,0.0,0.001,0.0,0.007,0.009,0.0,0.002,0.0,0.003,0.002,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.0,0.003,0.0,0.0,0.0,0.0,0.002,0.002,0.007,0.0,0.011,0.003,0.001,0.0,0.0,0.0,0.016,0.009,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.001,0.0,0.0,0.004,0.0,0.002,0.001
1212,0.001,0.028,0.0,0.0,0.007,0.039,0.0,0.0,0.0,0.042,0.012,0.0,0.003,0.0,0.015,0.0,0.044,0.001,0.001,0.0,0.01,0.004,0.007,0.001,0.0,0.0,0.427,0.005,0.0,0.0,0.0,0.029,0.003,0.003,0.0,0.008,0.0,0.0,0.001,0.0,0.0,0.006,0.001,0.0,0.021,0.001,0.003,0.001,0.002,0.002,0.002,0.012,0.0,0.009,0.025,0.002,0.012,0.0,0.0,0.005,0.0,0.005,0.0,0.001,0.012,0.004,0.017,0.0,0.002,0.0,0.004,0.006,0.05,0.0,0.004,0.021,0.001,0.002,0.016,0.002,0.005,0.0,0.002,0.019,0.012,0.002,0.0,0.0,0.001,0.0,0.0,0.0,0.001,0.002,0.0,0.0,0.0,0.014,0.0
1214,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.001,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.003,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.005,0.0,0.009,0.0,0.0,0.0,0.002,0.005,0.001,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.021,0.005,0.0,0.007,0.021,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.824,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.012,0.0
1215,0.0,0.0,0.002,0.003,0.0,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.002,0.002,0.005,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.016,0.002,0.004,0.002,0.005,0.001,0.006,0.016,0.0,0.018,0.0,0.009,0.0,0.0,0.008,0.0,0.001,0.0,0.0,0.0,0.0,0.003,0.036,0.199,0.002,0.0,0.001,0.396,0.001,0.0,0.0,0.009,0.003,0.009,0.002,0.041,0.0,0.004,0.0,0.001,0.019,0.0,0.0,0.003,0.009,0.004,0.075,0.0,0.0,0.002,0.001,0.011,0.0,0.007,0.001,0.001,0.002,0.0,0.003,0.014,0.02,0.0,0.0
1224,0.0,0.0,0.013,0.041,0.0,0.0,0.003,0.001,0.001,0.0,0.0,0.0,0.002,0.0,0.0,0.004,0.0,0.017,0.0,0.01,0.001,0.0,0.0,0.001,0.0,0.002,0.0,0.0,0.001,0.001,0.004,0.001,0.01,0.016,0.012,0.0,0.004,0.002,0.003,0.008,0.006,0.002,0.004,0.008,0.0,0.475,0.0,0.001,0.001,0.0,0.026,0.0,0.009,0.004,0.001,0.003,0.0,0.0,0.008,0.004,0.018,0.001,0.0,0.002,0.0,0.006,0.0,0.004,0.018,0.031,0.0,0.007,0.0,0.013,0.0,0.001,0.01,0.0,0.0,0.047,0.0,0.023,0.0,0.0,0.011,0.009,0.015,0.005,0.0,0.004,0.015,0.001,0.0,0.001,0.022,0.002,0.022,0.0,0.002
1227,0.001,0.001,0.008,0.007,0.0,0.002,0.0,0.001,0.001,0.0,0.002,0.0,0.004,0.0,0.0,0.0,0.002,0.001,0.0,0.001,0.0,0.003,0.004,0.004,0.0,0.0,0.0,0.013,0.0,0.001,0.0,0.006,0.001,0.001,0.078,0.0,0.035,0.049,0.07,0.529,0.031,0.002,0.015,0.001,0.0,0.005,0.0,0.0,0.0,0.0,0.008,0.001,0.0,0.0,0.002,0.0,0.0,0.004,0.002,0.004,0.001,0.005,0.001,0.005,0.002,0.0,0.001,0.003,0.008,0.002,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.001,0.0,0.003,0.0,0.006,0.001,0.0,0.003,0.001,0.0,0.001,0.0,0.0,0.005,0.0,0.003,0.0,0.001,0.001,0.041,0.0,0.002
1230,0.001,0.004,0.001,0.004,0.001,0.028,0.0,0.0,0.003,0.001,0.008,0.0,0.002,0.0,0.003,0.003,0.003,0.001,0.002,0.0,0.0,0.009,0.011,0.001,0.003,0.01,0.007,0.048,0.007,0.003,0.001,0.013,0.026,0.002,0.003,0.002,0.0,0.0,0.0,0.0,0.001,0.004,0.036,0.0,0.053,0.0,0.001,0.0,0.0,0.002,0.004,0.001,0.001,0.0,0.006,0.007,0.0,0.0,0.0,0.0,0.007,0.005,0.019,0.001,0.001,0.0,0.544,0.0,0.002,0.002,0.002,0.0,0.006,0.003,0.0,0.004,0.0,0.03,0.001,0.003,0.0,0.001,0.0,0.003,0.006,0.0,0.0,0.0,0.001,0.0,0.0,0.002,0.003,0.0,0.0,0.001,0.003,0.021,0.002
1233,0.0,0.0,0.006,0.004,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.001,0.0,0.012,0.0,0.0,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.002,0.0,0.004,0.016,0.005,0.008,0.054,0.0,0.0,0.007,0.0,0.002,0.0,0.015,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.038,0.013,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.008,0.0,0.002,0.0,0.001,0.0,0.001,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.001,0.051,0.0,0.001,0.039,0.001,0.547,0.0,0.01,0.005,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002
1234,0.0,0.0,0.001,0.0,0.001,0.004,0.0,0.0,0.0,0.001,0.001,0.0,0.001,0.0,0.001,0.0,0.001,0.0,0.0,0.0,0.001,0.014,0.001,0.0,0.0,0.0,0.012,0.002,0.0,0.0,0.0,0.006,0.005,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.015,0.007,0.0,0.003,0.0,0.049,0.0,0.0,0.0,0.002,0.071,0.0,0.001,0.0,0.001,0.037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051,0.004,0.014,0.0,0.003,0.001,0.0,0.0,0.001,0.0,0.029,0.511,0.0,0.007,0.021,0.0,0.0,0.0,0.0,0.084,0.008,0.001,0.001,0.0,0.011,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.012,0.0
1237,0.001,0.001,0.0,0.0,0.002,0.001,0.0,0.0,0.0,0.004,0.008,0.0,0.001,0.001,0.004,0.011,0.003,0.0,0.0,0.0,0.003,0.003,0.0,0.001,0.0,0.0,0.012,0.001,0.0,0.0,0.0,0.001,0.0,0.001,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.0,0.109,0.0,0.0,0.012,0.004,0.051,0.0,0.007,0.01,0.004,0.056,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.061,0.0,0.002,0.0,0.002,0.001,0.0,0.001,0.004,0.0,0.363,0.045,0.0,0.002,0.047,0.0,0.004,0.0,0.0,0.026,0.008,0.0,0.001,0.0,0.071,0.0,0.0,0.003,0.003,0.004,0.0,0.0,0.0,0.027,0.0
1241,0.004,0.003,0.0,0.007,0.0,0.0,0.0,0.556,0.011,0.0,0.001,0.02,0.025,0.013,0.001,0.001,0.0,0.099,0.006,0.001,0.004,0.0,0.002,0.001,0.004,0.0,0.003,0.0,0.0,0.002,0.0,0.0,0.0,0.002,0.0,0.001,0.001,0.002,0.0,0.0,0.0,0.003,0.002,0.001,0.002,0.003,0.0,0.001,0.021,0.012,0.002,0.0,0.007,0.002,0.002,0.004,0.0,0.0,0.001,0.0,0.018,0.001,0.017,0.0,0.001,0.002,0.0,0.001,0.004,0.001,0.003,0.002,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.005,0.0,0.0,0.0,0.001,0.012,0.0,0.0,0.001,0.0,0.033,0.023,0.002,0.008,0.008,0.001,0.0,0.005
1246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.007,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.014,0.0,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.001,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.005,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.018,0.014,0.0,0.003,0.02,0.0,0.0,0.0,0.0,0.008,0.009,0.0,0.0,0.0,0.019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0
1247,0.03,0.001,0.001,0.007,0.001,0.005,0.0,0.004,0.001,0.01,0.013,0.001,0.028,0.001,0.01,0.0,0.0,0.001,0.009,0.0,0.034,0.0,0.005,0.008,0.006,0.002,0.011,0.003,0.001,0.003,0.0,0.004,0.03,0.028,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.005,0.002,0.0,0.005,0.0,0.0,0.0,0.001,0.003,0.0,0.003,0.005,0.036,0.102,0.027,0.0,0.0,0.0,0.001,0.007,0.006,0.014,0.0,0.004,0.425,0.002,0.0,0.006,0.0,0.008,0.002,0.002,0.004,0.003,0.018,0.0,0.0,0.0,0.002,0.005,0.0,0.0,0.0,0.006,0.002,0.003,0.0,0.0,0.0,0.0,0.008,0.002,0.0,0.0,0.0,0.002,0.011,0.006
1248,0.0,0.0,0.0,0.0,0.0,0.012,0.001,0.0,0.001,0.004,0.004,0.0,0.001,0.001,0.001,0.0,0.005,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.003,0.0,0.014,0.0,0.0,0.0,0.0,0.047,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.003,0.0,0.0,0.0,0.002,0.031,0.0,0.006,0.0,0.0,0.0,0.0,0.002,0.007,0.0,0.012,0.01,0.0,0.009,0.757,0.0,0.003,0.0,0.0,0.011,0.001,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.004,0.0
